Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
160808c1-1ba0-46db-aab0-2c2685bed59d,2022-09-06T01:03:34Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000AB9417CA,PowerBI,simmonsraymond@example.com,92.232.212.14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,zbxphdckxv,,,lgbkqplcpd,,,,,,,,,,True,,bcfea39d-a002-9ca7-445f-c2a2367db360,792374f7-7b6c-4173-bae0-6c30f3ea7f09,,,,06/09/2022 13:40:52
34b58875-21e8-4f8e-9bf4-fd722e36ba26,2022-09-06T05:54:04Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF93124A89,PowerBI,gibbonsfrancis@example.com,51.187.224.239,,ViewReport,02.020.Portfolio Performance Snapshot,umiuumomck,,02.020.Portfolio Performance Snapshot,zrvdlvuibn,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,03b4cb5d-9dd4-4ffe-9532-080923af8767,4cf09e81-3c4f-4890-9733-52da38f01df5,,Shared,Power BI Web,06/09/2022 13:40:52
c2995d64-de57-4619-9a2e-5307379ac9b5,2022-09-06T06:52:01Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10037FFEA3D09796,PowerBI,iclark@example.org,77.98.70.35,,ViewReport,HS2 ECP Hopper Analytics Master - PowerApp v9.0,pkvkgejigy,,HS2 ECP Hopper Analytics Master - PowerApp v9.0,lampchwisv,1325714e-f133-46a9-a8ae-17fe4fec9ec4,HS2 ECP Hopper Analytics Master - PowerApp v9.0,,47b1176c-8839-46c3-8d28-9edf248f0700,086b2d9a-d3d3-4abc-bf99-16295da8277e,,,,,True,PowerBIReport,3adb935a-e2da-fd3d-ab6b-e3209bae7d25,6c22e4db-e276-465f-8efc-2b39befe4dda,,Shared,Embedding for your organization,06/09/2022 13:40:52
09b532cc-9df4-407e-b988-650d6033f89d,2022-09-06T06:25:42Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001F1D132BC,PowerBI,yfrost@example.org,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,umiuumomck,,02.020.Portfolio Performance Snapshot,zrvdlvuibn,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,3911925a-7b13-e446-051d-ad517f365979,07e14580-9d25-b5a7-f6ac-fb661c52e86a,,Shared,Power BI Web,06/09/2022 13:40:52
d5741ece-dcd3-49ce-b29e-75f4f8502b48,2022-09-06T06:15:19Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001FE4450DE,PowerBI,qfreeman@example.net,81.102.26.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",ViewReport,TEP - Risk Register - WIP,ertcoiwodv,,TEP - Risk Register - WIP,cldqpkuxzn,bbc23629-083b-4030-bf73-d5cd472611d1,TEP - Risk Register - WIP,,bbe65f97-ae52-4829-9153-59b3f5d3e13f,a5b5549b-82c6-446b-b501-b6e193e6a0b6,,,,,True,PowerBIReport,29406ae3-9981-4ccc-ad67-d0a9e66f5f84,17331294-c8a2-40d9-92a1-9bcfc2e5854f,,Workspace,Power BI Web,06/09/2022 13:40:52
137f20ba-cef0-46fb-894a-b44db4cc2f23,2022-09-06T06:25:14Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001F1D132BC,PowerBI,yfrost@example.org,147.161.166.98,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",GetSnapshots,,zbxphdckxv,,,lgbkqplcpd,,,,,,,,,,True,,1519c2bb-c3ea-4ad7-cbd4-f49306ac675e,1cba7e9b-95ce-4bdb-ac42-387805785c7e,,,,06/09/2022 13:40:52
5aef8a96-c443-4556-a078-f0fb5c07a339,2022-09-06T06:35:46Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100300009BED9267,PowerBI,juliarobinson@example.com,195.59.2.26,,ViewReport,Narrative App,osqjcvfgis,,Narrative App,bycougxuao,4721e86e-0134-4af4-96fb-1d35c96ef1ed,Narrative App,,2cd64f8a-0afe-489f-a529-732c064d2251,e8389680-dfeb-4508-9542-2ad45564fbd7,,,,,True,PowerBIReport,8992d0a0-0984-442e-989b-bf0277ec2062,361aa5e6-00d0-4808-a1d1-b0458f1d1105,,Shared,Power BI Web,06/09/2022 13:40:52
c35db610-fcf7-4dca-bb2b-59a42080d696,2022-09-06T06:54:54Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000FB3DAE75,PowerBI,awatson@example.com,195.59.29.234,,ViewReport,02.020.Portfolio Performance Snapshot,umiuumomck,,02.020.Portfolio Performance Snapshot,zrvdlvuibn,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,113a2649-5fca-42d8-b1b2-17d14be0b8f3,e95fab17-233d-a153-6b0f-d93af69081fb,,Shared,Power BI Web,06/09/2022 13:40:52
02c2160a-89d0-484a-b99f-e98e49ae7e00,2022-09-06T06:53:15Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000FB3DAE75,PowerBI,awatson@example.com,195.59.29.234,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",GetSnapshots,,zbxphdckxv,,,lgbkqplcpd,,,,,,,,,,True,,63dac315-8bb7-f656-434d-a3e05524f5c1,fb8e508d-6e36-4a12-bc4e-4c34be629866,,,,06/09/2022 13:40:52
a08d59b5-efa7-40ab-a7cb-62e8738d0d9a,2022-09-06T06:54:48Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10037FFEA3D09796,PowerBI,iclark@example.org,77.98.70.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.27",ViewReport,HS2 ECP Hopper Analytics Master - PowerApp v9.0,pkvkgejigy,,HS2 ECP Hopper Analytics Master - PowerApp v9.0,lampchwisv,1325714e-f133-46a9-a8ae-17fe4fec9ec4,HS2 ECP Hopper Analytics Master - PowerApp v9.0,,47b1176c-8839-46c3-8d28-9edf248f0700,086b2d9a-d3d3-4abc-bf99-16295da8277e,,,,,True,PowerBIReport,2ef20d2a-9700-7fd2-292c-8f237524b068,74229cd8-b5ff-9451-06e1-a4d57ac0c28f,,Shared,Embedding for your organization,06/09/2022 13:40:52
