Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
d1516cc0-1627-47b3-8353-dbdd713ec7f7,2022-07-06T00:02:56Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000FF0ABA12,PowerBI,reevespaula@example.com,86.3.32.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44",ViewReport,Overall Navigation Page,zixcqtbmpw,,Overall Navigation Page,jzmuahtuel,2b8f7211-360f-45db-bf40-324c923c1854,Overall Navigation Page,,58b5429b-4904-4b75-a20d-dc635f8a1ad1,b40efaba-c691-400b-8790-e56b808261ed,,,,,True,PowerBIReport,a07cc85a-807f-4981-867b-5db765965d01,9dd9042e-935f-41ac-9a0b-cbceaac36bad,,Shared,Power BI Web,06/07/2022 10:45:59
33ebf551-f7ca-4ff8-acd0-e35e0bffb947,2022-07-06T00:56:38Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD941E0CE6,PowerBI,coopermelissa@example.org,86.19.38.17,,ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,5ff60174-d554-4288-a839-3fbb1df8ab25,a12a8df1-cd92-4ca7-a649-59b26249cbdd,,Shared,Power BI Web,06/07/2022 10:45:59
f3adb2ee-0816-4d8b-a25d-818d32750d52,2022-07-06T00:02:56Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000FF0ABA12,PowerBI,reevespaula@example.com,86.3.32.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44",ViewReport,Overs and Unders (DRAFT),zixcqtbmpw,,Overs and Unders (DRAFT),jqmrbfcbwt,2b8f7211-360f-45db-bf40-324c923c1854,Overs and Unders (DRAFT),,8d6c09d1-ca12-47ed-9852-bb5e8814dc52,6a9b41c6-6af2-47b7-8891-316dfb251cc0,,,,,True,PowerBIReport,bf362686-c016-4075-82fa-5b769477a6d5,9dd9042e-935f-41ac-9a0b-cbceaac36bad,,Shared,Power BI Web,06/07/2022 10:45:59
3d4f45a6-bb9a-4435-8308-1c877a339749,2022-07-06T00:24:02Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000581CFF06,PowerBI,malcolmrichards@example.org,94.175.9.207,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,9d20b7b3-1525-4c60-bd2a-d6cb0c9ac89c,1a3d4250-9bbf-447c-9e2a-b53add41ee87,,Shared,Power BI Web,06/07/2022 10:45:59
7d14da02-6fb4-4ecc-a4a8-b73b35c80288,2022-07-06T03:35:57Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200173C6939F,PowerBI,carolynhoward@example.com,217.206.91.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44",ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,638c11d8-496f-435a-80e4-5b0a00da7bb4,f4fa7f6d-3dfe-4230-9a6d-710cb14fd040,,Shared,Power BI Web,06/07/2022 10:45:59
c984a8da-0406-4c89-8e6f-99577084d0f7,2022-07-06T03:16:46Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200173C6939F,PowerBI,carolynhoward@example.com,217.206.91.196,,ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,fbb4b528-4ad6-4023-92dd-8110ad28f856,f4fa7f6d-3dfe-4230-9a6d-710cb14fd040,,Shared,Power BI Web,06/07/2022 10:45:59
6b4b0339-9af5-4048-92ec-83472b7dc8b1,2022-07-06T04:20:07Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,Power BI/26.2 (iPhone; iOS 15.5; Scale/3.00),ViewReport,Civils Interface Dashboard Draft (1),prevvtzgmv,,Civils Interface Dashboard Draft (1),mvbcnltolm,30e5156b-2365-41db-b4a0-a14181047140,Civils Interface Dashboard Draft (1),,62ba3651-f6fd-4dec-8464-60baaef47498,401b81dd-691e-494b-b68b-5b937eee7ac1,,,,,True,PowerBIReport,4d3f66b3-27d5-4fff-8f0b-179444e321ec,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
7d95df0e-dbdb-4d10-ba45-620aef967cb0,2022-07-06T04:20:07Z,,20,ViewDashboard,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,Power BI/26.2 (iPhone; iOS 15.5; Scale/3.00),ViewDashboard,Civils Interface Dashboard Draft (1).pbix,prevvtzgmv,Civils Interface Dashboard Draft (1).pbix,,yiqjzgxaeu,30e5156b-2365-41db-b4a0-a14181047140,Civils Interface Dashboard Draft (1).pbix,fd583b77-caaa-4435-9c3e-dd0dd3a5f41e,,,,,,,True,,83564484-6ed6-46ff-b79e-ac8f8b9eb243,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
86b51f34-0dd1-4713-a859-89b121eeaec4,2022-07-06T04:20:06Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,,ViewReport,05.000.Schedule,rvatnngmih,,05.000.Schedule,tdexfctiyl,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,05.000.Schedule,,31d259ff-4c9e-4512-8da8-6a832caaa5a0,da9121de-c636-4115-8380-6a68d2288a8b,,,,,True,PowerBIReport,138a1006-57e4-435a-8aa9-c1689b093bb8,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
405ecccd-e76d-4826-8f1f-d3c31ffe2c79,2022-07-06T04:28:28Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000581CFF06,PowerBI,malcolmrichards@example.org,147.161.166.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,83f4edfc-481e-4cbb-99e0-4e04119d019c,1a3d4250-9bbf-447c-9e2a-b53add41ee87,,Shared,Power BI Web,06/07/2022 10:45:59
71d8fbc6-dc19-4029-b542-1804460b1c35,2022-07-06T04:20:08Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,Power BI/26.2 (iPhone; iOS 15.5; Scale/3.00),ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,c4fb3d08-f9fd-45b0-94c6-3ae1eb77eb49,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
b3c1a024-6e8c-4136-ae89-0ac18b44b7b7,2022-07-06T04:20:09Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,Power BI/26.2 (iPhone; iOS 15.5; Scale/3.00),ViewReport,02.020.Portfolio Performance Snapshot,siegpzpfrf,,02.020.Portfolio Performance Snapshot,rwmtsriljx,ea6271b3-2f5e-4ae9-a4d2-3173545bc866,02.020.Portfolio Performance Snapshot,,4b6ff2e1-b869-46b8-b847-572033830391,6cf2c707-2f99-4401-8482-3b2f7ef3fa5e,,,,,True,PowerBIReport,a346b6c5-8bd0-4966-9f9e-b74a23d5f6d0,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
13afb70f-90ae-4ef8-9bf9-ec357d9b0c98,2022-07-06T04:20:07Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,Power BI/26.2 (iPhone; iOS 15.5; Scale/3.00),ViewReport,04.020.Quantities,rvatnngmih,,04.020.Quantities,bozbxdtkao,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,04.020.Quantities,,f0282e76-b0dc-4c45-9ca4-c7eff503b560,c06e2773-b225-4420-8154-1e08f7613355,,,,,True,PowerBIReport,6d83f2a5-8125-47f8-817a-31717edc615f,a2c2001e-8016-4e4d-87b8-fe4aef720a38,,Shared,Power BI Mobile,06/07/2022 10:45:59
9a3fe9c1-3024-4118-8fba-8743200d23af,2022-07-06T05:53:32Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFFAD461E3C,PowerBI,brenda22@example.net,5.67.74.12,,ViewReport,TLP_Report,grvqyrapch,,TLP_Report,gmjjjtaphs,38c7661e-8147-492a-a33b-ad262fb1048f,TLP_Report,,cf222e1c-6d16-4cdd-a68d-4d4219c2090b,5371eedd-0225-4fd5-a0e4-58483fdf6eb2,,,,,True,PowerBIReport,41763e57-0f39-48cc-a7f6-df6caf37f8a3,f2459583-2b74-4fbd-b643-eb9466f00ee7,,Shared,,06/07/2022 10:45:59
175c4cb4-66a3-4f47-9ec0-7f3eed5d1e8c,2022-07-06T05:30:26Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,patriciaturnbull@example.com,82.132.246.89,,ViewReport,02.020.Portfolio Performance Snapshot,rvatnngmih,,02.020.Portfolio Performance Snapshot,rwmtsriljx,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,a29987b6-e39a-16c5-817a-481cf9cc543a,80c28192-5d31-6da0-fafc-887629a2a485,,Shared,Power BI Mobile,06/07/2022 10:45:59
bf09de26-ec39-4abb-9783-c7bbea071453,2022-07-06T06:42:40Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200103C87A1F,PowerBI,susanwatson@example.net,82.35.214.156,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",ViewReport,02.040.Project Controls Operational Dashboard (MCR),rvatnngmih,,02.040.Project Controls Operational Dashboard (MCR),wlzhrdnyke,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.040.Project Controls Operational Dashboard (MCR),,ff4398f9-c9ec-407e-920c-b449aac1b307,a367d91e-cfcb-48f0-997e-511b554e49d7,,,,,True,PowerBIReport,9a413fbb-7df5-4c3b-be74-ed34631cc1c1,96d91549-a745-4f17-8b96-7cc0317d8849,,Shared,Power BI Web,06/07/2022 10:45:59
f6b98b72-218c-4453-be16-c3a50584c987,2022-07-06T06:00:15Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10037FFE99CE2205,PowerBI,burtoncarole@example.com,147.161.166.105,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",ViewReport,05.010.Schedule Operational Multi-Column Report,rvatnngmih,,05.010.Schedule Operational Multi-Column Report,wzusnozwoq,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,05.010.Schedule Operational Multi-Column Report,,95b6d397-6081-4373-a467-c7dd2c62b240,8ef2d821-bae1-47c9-9e95-251fcaad4d69,,,,,True,PowerBIReport,e71eafbc-7a1e-6a4c-a9dc-a3effc2d3805,3c0aa39f-5d16-e303-0c41-9347e439612c,,Shared,Power BI Web,06/07/2022 10:45:59
