Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
4927a7d7-6662-48cb-9e6b-04e81670e637,2022-09-10T07:25:55Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320020E624603,PowerBI,jade42@example.com,92.24.65.3,,ViewReport,Phase 2a APR Tracker,olybevotqi,,Phase 2a APR Tracker,aynjuizfyq,17ccc217-d26d-49b5-a6af-33c3e04bc9ea,Phase 2a APR Tracker,,dc58d094-2ea0-44e7-9faa-2b4cfa2a72a9,99c30011-24e3-4e86-878f-5fa0c3749eb5,,,,,True,PowerBIReport,676e2db8-f2f3-49f4-8cec-c29f287aed22,b8dba0a2-e524-4f73-8963-30a9d59d4423,,Shared,,10/09/2022 13:40:52
b80f7766-3918-4a84-ac95-0d07cf9f3031,2022-09-10T12:55:57Z,,20,RefreshDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,colin68@example.org,165.225.80.210,,RefreshDataset,Site Inspections Dashboard,ikiioehaez,,Site Inspections Dashboard,ochcllppdw,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard,,f54bc165-d6e0-4503-b6f5-424a816e7bba,,,,,,True,,374e5f80-44a9-4d57-88d4-90b61981cac9,1ff21b8e-d6c6-4adf-8167-59a49e7e0fa9,,,,10/09/2022 13:40:52
039abeb9-9ad3-4c20-91d3-51e3fba96030,2022-09-10T12:54:32Z,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,colin68@example.org,165.225.80.210,,Import,Site Inspections Dashboard.pbix,ikiioehaez,,,ochcllppdw,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard.pbix,,,,,,,,True,,374e5f80-44a9-4d57-88d4-90b61981cac9,1ff21b8e-d6c6-4adf-8167-59a49e7e0fa9,,,,10/09/2022 13:40:52
f31735d5-13a0-4626-ba21-3f7cae1e2988,2022-09-10T12:54:37Z,,20,EditDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001CC0D3A98,PowerBI,colin68@example.org,165.225.80.210,,EditDataset,Site Inspections Dashboard,ikiioehaez,,Site Inspections Dashboard,ochcllppdw,38f2ef73-9eb6-4688-9a9f-4d0064fb4596,Site Inspections Dashboard,,f54bc165-d6e0-4503-b6f5-424a816e7bba,,,,,,True,,374e5f80-44a9-4d57-88d4-90b61981cac9,1ff21b8e-d6c6-4adf-8167-59a49e7e0fa9,,,,10/09/2022 13:40:52
a5eac598-0903-4340-8f55-36c54b9067d9,2022-09-10T23:26:26Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,,GenerateCustomVisualAADAccessToken,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,c1d1aa38-ee34-4251-b6c0-0505c6f1538e,12697dde-29ed-41d5-a6ab-ea7babc64f6c,,,,10/09/2022 13:40:52
419e7683-51ea-4635-97a7-df89d0d71ac7,2022-09-10T23:47:50Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,,GenerateCustomVisualAADAccessToken,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,cb713fa9-905d-463e-81f3-9f67948996fd,ac0ebbac-6af5-4729-912b-fca0bd47fef5,,,,10/09/2022 13:40:52
35d02718-d9e2-4d54-ae7c-13d2a50b9683,2022-09-10T23:54:44Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,886010f5-9c8e-b40b-6114-3aba6a8384e1,5657e280-62f3-4c07-a7ca-c2d13af2fb7b,,,,10/09/2022 13:40:52
82e1c961-b6d4-4304-980d-fc78e523ce5c,2022-09-10T23:54:07Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36",GetSnapshots,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,7d6a1970-2e42-e506-ad0d-7017a01bfeb9,5657e280-62f3-4c07-a7ca-c2d13af2fb7b,,,,10/09/2022 13:40:52
356f8e35-ba84-4b3a-b9cd-44672c9834a8,2022-09-10T23:38:22Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,,GenerateCustomVisualAADAccessToken,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,eda1ee2b-ce4b-4619-bc61-8722aa38b2f2,ac0ebbac-6af5-4729-912b-fca0bd47fef5,,,,10/09/2022 13:40:52
5b16bd5c-ba32-4d4f-9e76-0ae554a62934,2022-09-10T23:47:01Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,nball@example.com,109.154.17.112,,GenerateCustomVisualAADAccessToken,,mymgmeovjl,,,ochcllppdw,,,,,,,,,,True,,e711836c-21b4-4ed6-a015-b3b99796a6ec,ac0ebbac-6af5-4729-912b-fca0bd47fef5,,,,10/09/2022 13:40:52
