Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
20fa0e04-36e5-4847-a574-72c6371f35e5,2022-08-12T05:22:25Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320012D6A8B01,PowerBI,martingraham@example.net,92.15.252.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,aadyhaadda,,02.020.Portfolio Performance Snapshot,ccxwgfyfsp,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,895e36d6-7c98-43cc-a01a-854fd5ba60b9,ee94046e-ee57-408e-8d4c-cc247089a6eb,,Shared,Power BI Web,12/08/2022 12:51:28
541b245d-88a8-42f3-bada-a700c024433c,2022-08-12T06:22:19Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,bryan01@example.net,151.227.83.187,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,aozlapqlog,,,boiucaqqqy,,,,,,,,,,True,,ca571b8f-0572-4ee0-ed77-ddbdd4017fea,bb75a4c1-f4d3-42e0-a3e3-22a9bf174d7d,,,,12/08/2022 12:51:28
4786cea4-8ee2-4b65-a4ee-f490eea80af9,2022-08-12T06:22:31Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000425408BA,PowerBI,bryan01@example.net,151.227.83.187,,ViewReport,99.030.Usage,aadyhaadda,,Report Usage Metrics Model,czhhugbobs,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,99.030.Usage,,42bb9e78-f722-4101-9639-7c798eaccac3,b1c2cc15-b68c-4b2e-91b4-ae29208e9d32,,,,,True,PowerBIReport,457cf1b7-e71b-554d-173c-70609035b8b5,3166806b-6619-664a-aef6-00d8f73f8e8d,,Shared,Power BI Web,12/08/2022 12:51:28
da7feca1-06f7-4abe-9e91-f4413a60b312,2022-08-12T06:59:51Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320012D6A8B01,PowerBI,martingraham@example.net,92.15.252.232,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,aadyhaadda,,02.020.Portfolio Performance Snapshot,ccxwgfyfsp,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,064b4d17-5174-47d0-9e08-b34c8c06701c,ee94046e-ee57-408e-8d4c-cc247089a6eb,,Shared,Power BI Web,12/08/2022 12:51:28
79a05c2a-ac5b-419b-a9ec-d53f95f80ac3,2022-08-12T06:53:48Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001FE4450DE,PowerBI,shaun62@example.com,81.102.26.230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,aozlapqlog,,,boiucaqqqy,,,,,,,,,,True,,b36f5adf-8998-ade0-a870-78234f4a85e4,59abf9fa-3add-41be-a03b-093801c4b38d,,,,12/08/2022 12:51:28
3a132939-06f7-48af-918a-cca96eb769c6,2022-08-12T06:46:40Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200193AB8D4C,PowerBI,hazelcollins@example.net,147.161.166.82,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.81 Safari/537.36 Edg/104.0.1293.47",ViewReport,HS2 ECP Hopper Analytics Master - PowerApp v9.0,tmnilpydwg,,HS2 ECP Hopper Analytics Master - PowerApp v9.0,ccdsgefekd,1325714e-f133-46a9-a8ae-17fe4fec9ec4,HS2 ECP Hopper Analytics Master - PowerApp v9.0,,47b1176c-8839-46c3-8d28-9edf248f0700,086b2d9a-d3d3-4abc-bf99-16295da8277e,,,,,True,PowerBIReport,7e584b70-6a70-642e-0889-8b09d3ce2c2c,f6daf04c-5899-3ae5-3637-365c85e0845b,,Shared,Embedding for your organization,12/08/2022 12:51:28
171c51f7-32dc-40ff-b9dd-b10f838bc900,2022-08-12T07:15:52Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320005DB6396D,PowerBI,reedyvonne@example.com,86.155.100.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,MI Dashboard,mcozufhwvo,,MI Dashboard,mrambkiaku,6b7b44e7-d147-4e37-931d-aa96cd3d0bbe,MI Dashboard,,1f8af7b2-7547-43ab-89e0-835f7067b594,a91df23d-cad4-41d7-ad16-32d2e7d2d989,,,,,True,PowerBIReport,ff55020d-5fda-4b60-be48-0c1ea1662eed,9a5d7cde-1e3e-4b0a-a5f0-4364d274ccf2,,Shared,Power BI Web,12/08/2022 12:51:28
5c1ad9ee-45ce-45c0-b726-3fa5cef04dd2,2022-08-12T07:24:03Z,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001AE10E3FB,PowerBI,dorothymckenzie@example.com,147.161.166.124,,Import,MaintenanceMetrics.pbix,lvndmkfvac,,,boiucaqqqy,01439304-c9df-421c-b620-1f72c9ccad09,MaintenanceMetrics.pbix,,,,,,,,True,,8ede4aaa-bbb0-43cd-be5a-49528693a66e,2abcb103-4c3a-4789-9494-35342771217c,,,,12/08/2022 12:51:28
b67661e7-b7f9-41bc-8879-fc09d31fdcfe,2022-08-12T07:27:52Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001F1D132BC,PowerBI,wsmith@example.org,94.173.194.245,,ViewReport,02.020.Portfolio Performance Snapshot,aadyhaadda,,02.020.Portfolio Performance Snapshot,ccxwgfyfsp,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,d71a7a98-c705-2399-b4f4-2000f80fd379,a0d850a5-9f7a-0894-fd53-f801e13c73e6,,Shared,Power BI Web,12/08/2022 12:51:28
75e4cb75-e3d1-4210-86c8-07088c6062a3,2022-08-12T07:28:37Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF93124A89,PowerBI,walshmolly@example.net,46.64.27.91,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.77",GetSnapshots,,aozlapqlog,,,boiucaqqqy,,,,,,,,,,True,,3485e2e6-3fb1-8ebf-e5c5-531f84c383b5,b102a5ef-f3ca-4f88-8b60-7508269a03b9,,,,12/08/2022 12:51:28
