Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
4bc31d67-f4c6-40c5-bc2e-7ea75295eeb0,2022-08-16T00:55:52Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD905A73C7,PowerBI,gsims@example.net,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,bacaf90a-eb08-7e68-f1d0-a5d1078f6315,75231bb7-cdd8-4724-a6f2-c8e59d7d0d80,,,,16/08/2022 12:51:28
1fb630ac-0bcc-411f-bb32-191310e6efb1,2022-08-16T00:13:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,russell05@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,7dc418f2-ee71-729d-59e8-0eadadb308a4,85685628-c424-42c4-ad3a-8d843f86d5bf,,,,16/08/2022 12:51:28
933cf3e9-c96f-452b-bb2e-6ec2dfe73a14,2022-08-16T01:45:53Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD905A73C7,PowerBI,gsims@example.net,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,df344e79-631c-09e1-54ec-ce82f43ada22,75231bb7-cdd8-4724-a6f2-c8e59d7d0d80,,,,16/08/2022 12:51:28
897eb562-ad0b-4dfc-96f6-61a2039f62b5,2022-08-16T01:42:50Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,russell05@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,c1d8c76b-42dc-2d7f-128b-eb9e73dd8339,85685628-c424-42c4-ad3a-8d843f86d5bf,,,,16/08/2022 12:51:28
b1331e6d-da2c-4aa3-b239-1e29395ac05e,2022-08-16T03:11:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFD905A73C7,PowerBI,gsims@example.net,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,622283de-cabb-0c0c-ae80-bb588470e8ef,75231bb7-cdd8-4724-a6f2-c8e59d7d0d80,,,,16/08/2022 12:51:28
dcad4258-a64f-4ec0-a8e7-3d125e354ee7,2022-08-16T03:13:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,russell05@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,4a704cf1-a4b7-5050-3ce5-ca2162c143fa,85685628-c424-42c4-ad3a-8d843f86d5bf,,,,16/08/2022 12:51:28
d25ebb5e-e853-4d46-8397-a5c0d9d484e1,2022-08-16T04:12:53Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,russell05@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",GenerateCustomVisualAADAccessToken,,kkskwilcpr,,,beggmktjvd,,,,,,,,,,True,,c5d67b04-36ab-28e5-b3ea-b34787afdceb,85685628-c424-42c4-ad3a-8d843f86d5bf,,,,16/08/2022 12:51:28
226a8f3e-bc9d-4e86-a57c-b0d51de0a7a0,2022-08-16T05:58:02Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF8CD62A74,PowerBI,lorraine32@example.org,87.80.14.147,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [PBIMobile/1.0]",ViewReport,02.020.Portfolio Performance Snapshot,efbxhhtaju,,02.020.Portfolio Performance Snapshot,catgaxanfq,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,23666603-4472-1ada-a036-13c9fc5d2bd0,be9af124-8641-89cb-928e-f3aa47c2ab68,,Shared,Power BI Mobile,16/08/2022 12:51:28
5f71f9ee-6b7f-423a-b5d6-8eb4c482f788,2022-08-16T05:57:28Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF8CD62A74,PowerBI,lorraine32@example.org,87.80.14.147,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [PBIMobile/1.0]",ViewReport,02.020.Portfolio Performance Snapshot,efbxhhtaju,,02.020.Portfolio Performance Snapshot,catgaxanfq,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,7c1c4926-8e43-fba1-6cae-65b454c2f143,be9af124-8641-89cb-928e-f3aa47c2ab68,,Shared,Power BI Mobile,16/08/2022 12:51:28
c6a082cc-6df1-411d-a806-acb9b3f55ad9,2022-08-16T05:56:04Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF8CD62A74,PowerBI,lorraine32@example.org,87.80.14.147,,ViewReport,03.000.Cost Contingency & Change,efbxhhtaju,,03.000.Cost Contingency & Change,lvudflufjb,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,03.000.Cost Contingency & Change,,e0d9bc0d-16a9-44c8-82ab-80fe1b705410,ee130a8b-4f44-4ab3-bbe8-7736558211e3,,,,,True,PowerBIReport,830e5892-4592-2dee-5a28-ec16589a570e,e52e9675-83de-278b-4f6b-1f331396de79,,Shared,Power BI Mobile,16/08/2022 12:51:28
