Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
ca7fca47-3c2d-45a9-b803-2ca2b6d4e7dc,2022-08-21T15:50:14Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,ViewReport,Rates Database Pilot v2.3,qwfxpaahdq,,Rates Database Pilot v2.3,xgtncjyoht,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.3,,4dabcf84-3c2b-49bf-83b3-b616e30069ac,e288d080-5607-4aa3-a602-25c230d8cca3,,,,,True,PowerBIReport,151dd37a-5bbc-4744-8b4f-4d9ee0b9c20b,9f7496d1-7b74-4405-99c3-6b1993535611,,Workspace,,21/08/2022 12:51:28
b45dd99d-f9fc-40f5-bfc5-379e6589f481,2022-08-21T15:50:42Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.21463 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,835a4bb0-7faa-4050-8b31-f38b3f3b6f9c,9f7496d1-7b74-4405-99c3-6b1993535611,,Workspace,,21/08/2022 12:51:28
c5d01844-f320-426c-9ca8-99f4f6b80458,2022-08-21T15:48:55Z,,20,CreateDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,CreateDataset,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,,,,,,True,,db4aa77a-45f0-423f-be81-b27c412a8291,bcbaaabf-c16b-43bb-9ce8-69a4bed6510f,,,,21/08/2022 12:51:28
8d3ee8bb-7699-4923-9cc7-790d84b52f0c,2022-08-21T15:48:55Z,,20,CreateReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,CreateReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,db4aa77a-45f0-423f-be81-b27c412a8291,bcbaaabf-c16b-43bb-9ce8-69a4bed6510f,,Shared,,21/08/2022 12:51:28
6acd2d18-6cf3-4fc9-80de-775232d3c01d,2022-08-21T15:48:53Z,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,Import,Rates Database Pilot v2.4.pbix,qwfxpaahdq,,,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4.pbix,,,,,,,,True,,db4aa77a-45f0-423f-be81-b27c412a8291,bcbaaabf-c16b-43bb-9ce8-69a4bed6510f,,,,21/08/2022 12:51:28
104ac8c4-bcec-4b5e-9aed-ff022b19ac46,2022-08-21T16:03:05Z,,20,EditDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,EditDataset,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,,,,,,True,,3243303c-d090-44b2-b579-08e9f62dd414,3c02fc0b-deb2-4e32-b32b-f0d8f36650d1,,,,21/08/2022 12:51:28
6663aaf6-8398-4222-80e5-08e8cc3653c5,2022-08-21T16:02:56Z,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,Import,Rates Database Pilot v2.4.pbix,qwfxpaahdq,,,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4.pbix,,,,,,,,True,,3243303c-d090-44b2-b579-08e9f62dd414,3c02fc0b-deb2-4e32-b32b-f0d8f36650d1,,,,21/08/2022 12:51:28
0472e596-5c0c-4f1d-b0dd-3ecb6abf44b2,2022-08-21T16:20:33Z,,20,EditDataset,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,EditDataset,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,,,,,,True,,ba1a6172-a755-48f6-ae87-535c577f8784,38e6b7c9-6d67-4ebb-9718-4b2a8cce3d40,,,,21/08/2022 12:51:28
970ed15e-6175-4c3d-9068-24a5ed79696e,2022-08-21T16:05:24Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.21463 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,f21c1451-9769-4d44-83ec-09862fe82543,9f7496d1-7b74-4405-99c3-6b1993535611,,Workspace,,21/08/2022 12:51:28
09149bc3-35d2-4520-8343-82b5894fbde6,2022-08-21T16:20:19Z,,20,Import,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,,Import,Rates Database Pilot v2.4.pbix,qwfxpaahdq,,,yuciqjrpwo,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4.pbix,,,,,,,,True,,ba1a6172-a755-48f6-ae87-535c577f8784,38e6b7c9-6d67-4ebb-9718-4b2a8cce3d40,,,,21/08/2022 12:51:28
078a0cce-20c5-428e-8763-d5d221eea200,2022-08-21T16:03:16Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032001DEBDBBF1,PowerBI,meganwilson@example.net,109.154.17.112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.21463 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,1560d3c5-90a0-494c-9ac0-b387913830dc,9f7496d1-7b74-4405-99c3-6b1993535611,,Workspace,,21/08/2022 12:51:28
1dba82fb-1799-49e7-9c12-eace5a4c1362,2022-08-21T21:30:31Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200161D4CC92,PowerBI,grayarthur@example.net,82.14.159.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,a1588aee-1961-43ae-a653-0593ff91fd5d,4b9af4a6-1cfa-42b9-80e6-0e899cf50561,,Workspace,Power BI Web,21/08/2022 12:51:28
608d75e5-6b62-48f6-867d-19b3a38a58be,2022-08-21T21:56:21Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200161D4CC92,PowerBI,grayarthur@example.net,82.14.159.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.21463 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,b6c4cc90-016a-46f4-9fc1-709b2ed85973,7d85156c-d198-4e85-bfe8-64e710383bc1,,Workspace,,21/08/2022 12:51:28
5303c9d8-4fe8-4dcf-96c2-17202c9df8d6,2022-08-21T21:30:09Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200161D4CC92,PowerBI,grayarthur@example.net,82.14.159.121,,ViewReport,asset uc v4,qwfxpaahdq,,asset uc v4,ifezjdgjsj,e9df8dc4-24c5-4e94-be52-98f05a603631,asset uc v4,,e1fab2c0-19fa-4e15-8112-ea05e62f6828,1f27f46a-944e-4fab-988a-5606d749d9c9,,,,,True,PowerBIReport,37313bb1-8306-41c4-8181-736cecfd623a,7d85156c-d198-4e85-bfe8-64e710383bc1,,Workspace,,21/08/2022 12:51:28
af7a647d-aa36-413c-b584-00c347633d5f,2022-08-21T21:30:23Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200161D4CC92,PowerBI,grayarthur@example.net,82.14.159.121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.21463 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",ViewReport,Rates Database Pilot v2.4,qwfxpaahdq,,Rates Database Pilot v2.4,mpmsiqzgum,e9df8dc4-24c5-4e94-be52-98f05a603631,Rates Database Pilot v2.4,,74746d10-ed0f-4a22-b019-461528b805b3,68070cf5-c7c4-4bcd-aafd-13933e6cf86c,,,,,True,PowerBIReport,c3b8bac0-4c76-4a02-acba-e8b56ba3080b,7d85156c-d198-4e85-bfe8-64e710383bc1,,Workspace,,21/08/2022 12:51:28
