Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
5daaa602-b6ff-43a2-b0ed-5fe16067846c,2022-08-03T00:57:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000AB9417CA,PowerBI,kennethiqbal@example.net,165.225.80.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,cfbucxfoet,,,efwyqlituo,,,,,,,,,,True,,61480458-75bd-4888-9260-977d44f7fcca,0f65e429-1004-4346-9ef2-e7c2efff0a18,,,,03/08/2022 10:36:43
680d859b-d381-4092-ae60-53e45b9d492b,2022-08-03T00:03:08Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000E99D129E,PowerBI,stanley26@example.org,86.20.192.227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71",ViewReport,Phase 1 Compliance Reporting,njttlqtasq,,Phase 1 Compliance Reporting,vucrhnshlt,466b7e49-c224-47f8-acfc-e769580e16c8,Phase 1 Compliance Reporting,,d1aaa962-1090-4b9d-95c7-2a9926d87a96,a980bc4d-6596-4670-9f04-85f7b95b227f,,,,,True,PowerBIReport,d9598997-2b42-4867-9cef-e8b6841b8ed9,454378c1-cff4-48d6-98f4-fb0b56dbce99,,Shared,Power BI Web,03/08/2022 10:36:43
f9221b95-6181-4a7e-822f-f42348a59bd7,2022-08-03T02:37:38Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000AB9417CA,PowerBI,kennethiqbal@example.net,165.225.80.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,cfbucxfoet,,,efwyqlituo,,,,,,,,,,True,,e86915f5-e1c6-1829-5a7b-a774ddccf3a0,0f65e429-1004-4346-9ef2-e7c2efff0a18,,,,03/08/2022 10:36:43
27a335d6-a886-486f-ab03-fea2d7d8e275,2022-08-03T03:22:04Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000F45112D6,PowerBI,gregorygillian@example.com,46.208.55.241,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,02.020.Portfolio Performance Snapshot,wlduqivzst,,02.020.Portfolio Performance Snapshot,umykbutims,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,8b1c1566-5e50-4157-9b03-36cdf4a1bbab,995fd747-f454-46a9-8fe8-a02b6093dc6c,,Shared,Power BI Web,03/08/2022 10:36:43
2a831ead-182a-4585-bb48-2ed2d521b415,2022-08-03T03:57:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000AB9417CA,PowerBI,kennethiqbal@example.net,165.225.80.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,cfbucxfoet,,,efwyqlituo,,,,,,,,,,True,,324ada31-430c-ca18-5c6a-c550b4f27683,0f65e429-1004-4346-9ef2-e7c2efff0a18,,,,03/08/2022 10:36:43
f426467e-593a-4003-a5cb-0fc825e007a5,2022-08-03T03:53:41Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10030000A63F3AA8,PowerBI,gary97@example.org,85.255.236.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GetSnapshots,,cfbucxfoet,,,efwyqlituo,,,,,,,,,,True,,84f5c6f8-a07f-a195-276c-7636d553d700,7ff2d55b-12c2-4cc6-bb9c-ce0a7eafffac,,,,03/08/2022 10:36:43
659d6364-ec77-43cc-98e3-2ad55a6dbec2,2022-08-03T03:53:48Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10030000A63F3AA8,PowerBI,gary97@example.org,85.255.236.52,,ViewReport,West Leg AP1 Deposit - Planning Dashboard,xterjtwgca,,West Leg AP1 Deposit - Planning Dashboard,itcrhibebm,e505142b-ae98-4d0c-92f8-e4aa5897d080,West Leg AP1 Deposit - Planning Dashboard,,f83ab629-a2b3-431f-9821-600770c2ba77,e4d31fa8-cfb5-4f38-a743-6da4de7f52d1,,,,,True,PowerBIReport,f043a95f-c29b-c7d0-393a-74af1afecf2c,66508e89-1e66-2d49-2813-b3f3c664ea04,,Workspace,Power BI Web,03/08/2022 10:36:43
367f2ecc-2486-4f15-a34f-124f1bcf5d18,2022-08-03T03:58:49Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10030000A63F3AA8,PowerBI,gary97@example.org,85.255.236.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,West Leg AP1 Deposit - DfT Planning Dashboard,xterjtwgca,,West Leg AP1 Deposit - DfT Planning Dashboard,iemiskjvgo,e505142b-ae98-4d0c-92f8-e4aa5897d080,West Leg AP1 Deposit - DfT Planning Dashboard,,071a4e64-7214-4e9d-89f1-74a4533ffa22,cf964f9a-bfcb-4af0-a40e-cc8917672453,,,,,True,PowerBIReport,08e17160-b384-06df-3df0-7f6db20aeab2,a8b9542c-c787-e059-356a-a12441f52800,,Workspace,Power BI Web,03/08/2022 10:36:43
3eb764f1-6c47-4f2f-a0df-89220fd0e376,2022-08-03T04:19:03Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10030000A63F3AA8,PowerBI,gary97@example.org,85.255.236.52,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",ViewReport,West Leg AP2 Deposit - DfT Planning Dashboard,xterjtwgca,,West Leg AP2 Deposit - DfT Planning Dashboard,jguwlrvrdy,e505142b-ae98-4d0c-92f8-e4aa5897d080,West Leg AP2 Deposit - DfT Planning Dashboard,,8c30b6ca-054b-48c4-9e63-0313af91746d,9ed2483d-cd1d-4f6a-a57e-4ce59c132ac5,,,,,True,PowerBIReport,96efee41-ea35-b747-8135-eeb3ffeb8b78,b259f435-aa42-3b6b-f1bb-00d52795981a,,Workspace,Power BI Web,03/08/2022 10:36:43
c6ee8b6a-5413-4211-91a0-4652ba0bb42f,2022-08-03T04:57:29Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000AB9417CA,PowerBI,kennethiqbal@example.net,165.225.80.250,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",GenerateCustomVisualAADAccessToken,,cfbucxfoet,,,efwyqlituo,,,,,,,,,,True,,b943453c-d7a9-2e61-bf3d-03c0f0418f8c,0f65e429-1004-4346-9ef2-e7c2efff0a18,,,,03/08/2022 10:36:43
