Id,CreationTime,CreationTimeUTC,RecordType,Operation,OrganizationId,UserType,UserKey,Workload,UserId,ClientIP,UserAgent,Activity,ItemName,WorkSpaceName,DashboardName,DatasetName,ReportName,WorkspaceId,ObjectId,DashboardId,DatasetId,ReportId,OrgAppPermission,CapacityId,CapacityName,AppName,IsSuccess,ReportType,RequestId,ActivityId,AppReportId,DistributionMethod,ConsumptionMethod,RetrieveDate
52cafd8d-39a6-4a78-bf58-18c7e76a6666,2022-07-22T01:52:38Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,iross@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",GenerateCustomVisualAADAccessToken,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,c91a0585-5b95-5ded-f621-2b92efce675a,bdfbded5-3ad1-49cb-9a5f-b1bd835a3656,,,,22/07/2022 10:45:59
ac831dec-5e7f-42cd-93c8-c5ff98a125b2,2022-07-22T01:02:37Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,iross@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",GenerateCustomVisualAADAccessToken,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,e9dbcf65-a5e6-3070-2199-411dc2fad58e,bdfbded5-3ad1-49cb-9a5f-b1bd835a3656,,,,22/07/2022 10:45:59
fe1e61c3-cf26-4e05-9be3-a462796ef7f6,2022-07-22T02:29:34Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10037FFE9BAAAA06,PowerBI,robert98@example.org,86.153.18.211,,ViewReport,HOP Reporting Suite,tqlesdjbft,,HOP Reporting Suite,ozzygsloec,e1b945e5-9e7d-40f7-a037-8f8d1e5cde79,HOP Reporting Suite,,b46a7856-73f9-4afd-ae75-6fbb1eb74f5e,1754c2fe-8a0b-4734-af06-35c57cb0a78d,,,,,True,PowerBIReport,05c92b1a-aa9c-48c3-b3d8-b750230f339b,5a3ef4b3-597a-4ab7-8697-b5cb39c6bbb7,,Shared,Power BI Web,22/07/2022 10:45:59
72f21a1b-80d6-4db2-8c9d-a25bb166a69d,2022-07-22T03:27:15Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,iross@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",GenerateCustomVisualAADAccessToken,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,f43cc429-7989-7013-0e3a-e57507850c5c,bdfbded5-3ad1-49cb-9a5f-b1bd835a3656,,,,22/07/2022 10:45:59
02a096a1-4f1b-4c0c-8854-341cbacc16a0,2022-07-22T04:22:42Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,iross@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",GenerateCustomVisualAADAccessToken,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,4f892e73-fa27-c5ac-a6a7-9680ac8c72f4,bdfbded5-3ad1-49cb-9a5f-b1bd835a3656,,,,22/07/2022 10:45:59
d72de61b-5ec1-46a1-8cd7-b15318c490fe,2022-07-22T04:15:02Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003BFFDA9D09922,PowerBI,hwhite@example.net,86.172.135.134,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36 Edg/103.0.1264.62",ViewReport,MWCC & MWSC Dashboard 20-07-2022,lrcatxdnpl,,MWCC & MWSC Dashboard 20-07-2022,nxktlwsmdg,30e5156b-2365-41db-b4a0-a14181047140,MWCC & MWSC Dashboard 20-07-2022,,24aa8ac9-d35e-4499-bb42-4dbd45ecb120,b9075800-b670-4e44-8494-f683a59a785a,,,,,True,PowerBIReport,33aa2519-2dee-485a-9abe-67e352274b0a,0bf03671-7d5d-4232-b168-f1089100c7f3,,Workspace,Power BI Web,22/07/2022 10:45:59
17bf7ed6-5545-4df1-9494-39b60fbba3d8,2022-07-22T05:28:31Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10032000D04D5C90,PowerBI,elowe@example.net,86.156.84.157,,ViewReport,05.040.HS2/WCPD IP Dashboard,jfipoeisct,,05.040.West Coast Partnership Schedule Dashboard,ghwpeqtqif,f197b402-672d-4b13-8073-146bd0126a3d,05.040.HS2/WCPD IP Dashboard,,d7b44f99-38ac-46d9-8c15-1dea9953e88b,464e1866-2ec6-4902-9cce-a937aa7ff7ea,,,,,True,PowerBIReport,8727cbf7-46f5-4b7d-abcd-efb097cb84e5,9d7b1c8a-9de2-4aa2-a04f-6f373867a316,,Shared,Power BI Web,22/07/2022 10:45:59
b7c1aa03-1932-445c-bb44-119640036990,2022-07-22T05:23:40Z,,20,ViewReport,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,100320012D6A8B01,PowerBI,hmurphy@example.org,79.73.165.149,,ViewReport,02.020.Portfolio Performance Snapshot,plelueyiqm,,02.020.Portfolio Performance Snapshot,ivybgmhvks,8dbdee7a-fb8d-4ae7-9a55-061239bd3e1e,02.020.Portfolio Performance Snapshot,,45337b03-fc81-42df-9f8d-b2018d65df3a,80a6e600-3c25-4dfa-aa07-e2c33c063b6a,,,,,True,PowerBIReport,19d7cda7-deac-42f7-a03f-261ed0dfdc2a,71363034-b45d-4848-8bd9-1ccd0f15b0b5,,Shared,Power BI Web,22/07/2022 10:45:59
d2548bc3-8a57-4780-9443-af401ce7661c,2022-07-22T05:12:43Z,,20,GenerateCustomVisualAADAccessToken,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,1003200102470097,PowerBI,iross@example.org,86.25.149.160,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.124 Safari/537.36 Edg/102.0.1245.44",GenerateCustomVisualAADAccessToken,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,dab18251-7920-ce41-b81a-b959db0eb2e2,bdfbded5-3ad1-49cb-9a5f-b1bd835a3656,,,,22/07/2022 10:45:59
d8b24081-ee59-49d4-9ff9-5fe95339a325,2022-07-22T06:55:03Z,,20,GetSnapshots,efe042fe-c4cf-4e6b-a8d4-23234c69c5ec,0,10033FFF8CD62C18,PowerBI,aarondavies@example.net,147.161.166.90,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Teams/1.5.00.17656 Chrome/85.0.4183.121 Electron/10.4.7 Safari/537.36",GetSnapshots,,aajdczigzh,,,tigbhzoyyu,,,,,,,,,,True,,b6a54b89-baa9-5e26-5350-8435d3cad134,e38591bc-580b-47db-942c-37c15eea22a4,,,,22/07/2022 10:45:59
